# MaskPress.2s,Press.2s,EprPress.2s,Leak.2s,RespRate.2s,TidVol.2s,MinVent.2s,Snore.2s,FlowLim.2s,Crc16
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,3.200000000000000067e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,3.200000000000000067e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,3.200000000000000067e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,3.400000000000000244e-01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,3.400000000000000244e-01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,3.400000000000000244e-01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000213e+01,1.799999999999999933e-01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000213e+01,1.799999999999999933e-01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000142e+01,2.200000000000000011e-01,3.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000142e+01,2.200000000000000011e-01,3.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.540000000000000036e+01,2.399999999999999911e-01,3.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,2.999999999999999889e-01,5.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000071e+01,2.999999999999999889e-01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.080000000000000071e+01,2.999999999999999889e-01,6.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468400000000000000e+04
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.080000000000000071e+01,2.999999999999999889e-01,6.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.060000000000000497e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.320000000000000284e+01,3.200000000000000067e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.060000000000000497e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.320000000000000284e+01,3.200000000000000067e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.320000000000000284e+01,3.200000000000000067e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000213e+01,3.599999999999999867e-01,7.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000213e+01,3.599999999999999867e-01,7.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,3.599999999999999867e-01,5.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,3.599999999999999867e-01,5.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,3.599999999999999867e-01,5.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,4.199999999999999845e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,4.199999999999999845e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,4.199999999999999845e-01,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.160000000000000142e+01,4.799999999999999822e-01,5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.160000000000000142e+01,4.799999999999999822e-01,5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.060000000000000142e+01,5.000000000000000000e-01,5.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
3.979999999999999982e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.060000000000000142e+01,5.000000000000000000e-01,5.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000107e+01,4.600000000000000200e-01,5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,4.600000000000000200e-01,6.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,4.600000000000000200e-01,6.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.420000000000000107e+01,4.400000000000000022e-01,6.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.420000000000000107e+01,4.400000000000000022e-01,6.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,4.000000000000000222e-01,6.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,4.000000000000000222e-01,6.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,4.199999999999999845e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,4.199999999999999845e-01,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.040000000000000036e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.740000000000000213e+01,4.199999999999999845e-01,7.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.740000000000000213e+01,4.199999999999999845e-01,7.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.619999999999999929e+01,4.400000000000000022e-01,7.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.660000000000000142e+01,4.400000000000000022e-01,7.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
4.020000000000000462e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.660000000000000142e+01,4.400000000000000022e-01,7.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.187000000000000000e+03
